positive,text
1,大根のお漬物が今日食べ頃のはずなのでとてもとてもとても楽しみ
2,給付金の紙をようやく提出したので振込が楽しみです。わくわくするな！
1,新しい仕事始めたけど好きな仕事だから一日があっという間でとても良い！家から近いし電車ほぼ座れるし。 でもまぁこれは繋ぎの仕事と思って就活したい、いい会社とご縁があるといいな
1,カレーか餃子か肉寿司が食べたいですね（じゅるり
1,昼仕事終わったあと家帰ったらご飯炊いて収録して夜も仕事するのえらすぎん？10時間半くらい働くぞ。おりこうすぎるな〜
1,夜、収録と運動したいなぁと思ってお昼寝をしたんだけど、めっちゃスッキリした〜！寝てよかった！ ご飯食べて収録してズンバしようそうしよう
1,最近とても良く頑張っているのでコージーコーナーででっかいシュークリームを買った！生クリームたっぷりのやつ！！食べるぞへへへ
1,今日久しぶりにきちんとよそ行きメイクをして髪の毛切ったら「私可愛いやん」ってなったので嬉しい限り。じわじわ痩せてきたしな！（アイスを食べながら
2,551の肉まんとりくろーおじさんのチーズケーキも買ってきてくれてるので明日食べますワクワクです！！きゃー！
1,毎日楽しいなぁ幸せだなぁってニコニコしてる。明日も明後日も幸せって思える1日だといいなぁ、多分思えると思うけど！
2,こんなにも幸せでいいんだろうか、いや、いい！！！ってメンタルになってて良い！ 生きてるだけでえらーい！とかの褒められ方をされたくないターンが来たので、具体的に○○だからえらーい！○○しててえらーい！って言われる魅力的な人間になるべく頑張るぞ
1,せっかく痩せてきてるし今日は収録と運動で汗を流して明日は見た事のない体重を叩き出してやるぞ〜！
1,明日は娘が泊まりに来るワクワクデーなので我慢せずたくさん美味しいものを食べちゃうぞ！！ということで1時間ガッツリ運動して痩せた、えらい！明日の朝の体重が楽しみですね…
1,元気になったので今日も一日頑張ります！
1,う〜ん幸せだな〜幸せを感じるな〜
1,今日ビリギャル観ただけどめっちゃくちゃいい話だし有村架純が激カワすぎてまた観たい〜！！！
1,メガネ作りたいわねとなったので2人で作りに来た！新しいのワクワクするね！ 私は度なしのブルーライトカットのやつだけど。10年くらい前に母親に買って貰ったやつを大事に使ってたんだけど曲がってきちゃったし取れない汚れがついたりしてるからそろそろお別れの時だったのだ…
1,バカにしない、否定しない、肯定してくれる、気が向かない物でなければ一緒にしてくれる、くだらない事で笑える、けどダメなことは叱ってくれる。 これが普通に出来る人ってあまりいない気がしていて、出会えたのは奇跡だと思う。 母親がまさにこれで居心地のいい空間作りをしてくれたんだよなぁ。
1,しあわせだなぁ。幸せを握りしめながら寝ます。おやすみなさい。
1,今日報酬振り込まれる日だった〜別に使う予定もないけど嬉しいな！思ったより働いてたし靴でも買うかな
1,夜仕事あったはずなのに何やればいいかの指示が来てなくて何もできない！臨時のお休みだヒャッホーイ！！
1,デザイン系のスペース出てたから、応援の意味も込めてアクセサリーとポーチをゲットした！かわいー！最高！！
1,イベントお疲れ様でした！ 久しぶりのイベント雰囲気、楽しかったー！人の少なさは本当にすごくて、今後も同人イベントはしばらくこんな感じなのかなーと思ったら、自粛によって次々同人イベントやサークルが減っていきそうで、感染対策して参加する事も大事なのかも…と思ったりしました。難しいね！
1,本日の天才シェフのうなぎ調理に期待がもたれる。お腹減ったけどうなぎを美味しく食べるために我慢している！
2,来月夏休みとってお出かけ！たのしみだーーー！！
1,初めて食べた時は「こんなん人の食べ物じゃない」ってブルブル震えて鳥肌立ちまくりでまともに食べられなかった中本の蒙古タンメン、普通に美味しく食べられるようになった！！成長を感じるな
1,ヒプノシスマイクやっとしっかり聴き始めたんですけどめちゃくちゃいいすね…昔の4人時代のDAPUMP好きな時点でラップとか好きに決まってるんだよねぇ！！声優さんラップ上手い人多いなー声の仕事してるんだしそりゃそうか
1,今日は贅沢の極みをする
1,コロナ禍でなかなか他人と話す機会ないけど、今日嬉しいこと言われて元気いっぱいになっちゃった！！！へへ！
1,我が家ではおかゆブームが始まったのでしばらくおかゆを食べる日が増えそう。おかゆはうまい！
1,ごきげんなのでコンビニでハッシュポテトを買ってしまった！ごきげんだからしゃーない！へへ！
1,麻酔が切れるまで5時間半程かかり、お腹減りまくってたのでねぎトロ丼がとても美味しかったです。しあわせ〜！ねんね！
1,いつか、寝てる時に開けといても大丈夫な窓(防犯的に)のある家に引っ越したいな〜
1,歳とったら縁側のある、風がよく通るおうちで暮らしたいな〜。縁側でお茶飲んでそのまま寝たり、畳でゴロゴロしてそのまま寝たりすんの（寝てばっか
2,お外すずしーー！最高！！
1,昨日色んなものから解放されたのでスッキリ！！遊ぶし休みます！！！収録もできるぞ頑張るぞ〜！
1,今更だけどツイステの星に願いをストーリーめっっっっちゃよかったね、感動してうるうるしてしまった。いまメインストーリー4章の最後のとこで詰まってるから少しづつ強化して頑張って5章を読むぞという気持ち
1,かっぱ寿司のピスタチオアイスがめちゃくちゃ美味しいらしいので食べに行きたさ
1,山か海行きたいし美味しい物食べたい
1,手羽元を煮込んだスープをオートミールにかけてレンチンしたものに納豆をかけて食べたら普通にとても美味しいな、もう米なくていい
1,フルーツバスケット2期見終わった〜〜、3期楽しみすぎる… いやほんと出来がいいアニメだ、声優も絵も音楽もとてもよい…話はもちろん最高に良いので素晴らしい神アニメ…
1,華金だ〜〜！！！
1,おすすめされたひなちゃんねる見てるけどホントにひなたちゃん努力家で、何より…かわいいっ…！！見た目も喋りも可愛い！！参考にして私もかわいくなりたい〜！痩せます！！！！！！！！
1,ドラクエウォーク健康的だし、2人で出来ると楽しくていいな！ ポケGOもやってたけど、お互いドラクエの方が好きだし向いてるのを感じる
1,9月のシフトは完全にお休みの日を6日も作ったし、昼7時間の仕事がある日には夜仕事は入れない！って決めたからだいぶ楽なシフトになってて安心。収録するなり、たまにはゲームとかスロとかを1日ダラダラ楽しんだりする日に出来たらいいな！
1,Gotoキャンペーンめちゃくちゃ安くなるのね、あんま調べたこと無かったからエッッッてなった。地域共通クーポンもらえたらほぼ半額じゃんか〜〜
1,私のいい所は本当に本当にやりたくないこと以外はどういう結果になっても「ま、いっか！」「これはこれで楽しいし！」と思える所だと思うのね。 今日…どーしよっかなーー！したいこと、やりたいことが色々あるなー！どうしようか悩むなぁーーー！！！
1,だいぶ心が疲れているのを感じるから今日は服とか靴めっちゃ見ていいなぁと思ったものバンバン買うんだー ボロボロだけど気に入ってるから…という理由で着てる服を捨てて新しいお気に入りを作るぞ！
1,全然宣伝もしてないBOOTHからダウンロード商品をこれでもかと購入して頂き、めちゃくちゃブーストかけてくださった方〜！！！ほんとにありがとうございます、感謝です…！！
1,焼肉食べてミニストップで美味しいアイスも買って、今日はいい一日だったなぁ
1,BCAA飲んで20分くらいキツめの筋トレしたしプロテイン飲んだ！野菜と肉と卵がとれるご飯も作った！痩せるぞー！ 夜の仕事前に汗たくさんかいてお風呂サイコー！
1,新しい仕事2週間くらい研修で、覚えること多くて難しいけどコツコツ系だからすごく向いてる気がする。楽しい！あと社長の話で「仕事仲間は友達じゃないのであまり仲良くなりすぎないでください」というのがすごく良かった。程よい距離感(というか普通の職場に比べるとすごくドライ)が心地よい〜
1,昼、家でご飯食べられるので神だな〜〜。研修終わったらおそらくもっと家に近くなるし上手く行けば在宅になりそうだからほんと最高
1,土日は楽しみにしてたお出かけは延期になったけど、他の事して楽しく終えられたのでよかった！明日から５日間、お仕事がんばるぞー！
1,なんかチャレンジしてみたいんだが、他にあるかなー
1,あいぽんケースパカパカからノーマルのに変えただけで、違うケータイ使ってるみたい
1,最近結構な率で夢見るんけど今日はわきをっぽい感じの人出てきたやっぱわきをかっけえな
2,関ジャムにとーやまさんだとおおお校長懐かしすぎるよおおお
2,とーやまさんだあああああうひゃあ
2,校長アツいね
1,ラジオ聴く環境作らなくなったし校長教頭変わってからほっとんど聴いてない奴いうのもアレなんだけどな良い世代だったな ビッグサイトとか野音はほんと良い思い出
1,川口春奈かわいすぎだろー
1,なに今のすごすぎる震える
1,おおおおおおおおおおお
1,1勝おめでとうおつかれさま帰宅難民いっぱいですね(白目)
1,きたああああ！！！！225！！！！！
2,小林wwwwwwwwwwwwwwwwラッキーボーイすぎるwwwwwwwwwwwwwwwwwwwwwwwww
1,めっっちゃ優雅や
1,やっぱし東京は住めないな地元だ。田舎バンザイ。
1,Itisパスポートとりたいんですにツボったヨコにツボってたらこんな時間
2,あれ？！？県立美術館のCMに渋谷さん出てるやん！！？！？！？しかも隣にいるの元バイトの方じゃん？！？！？！！おっおっおっ_( _ )_！？
1,ヒカルTVでてるぞーーー
1,かやくまも
1,かやくまとかついキャス界隈で絡み合ったレベルだったのにまさかTV出ちゃうとは
1,Rの法則にみきぽんでてるう！！昨日といい今日といいYouTuberTVにいっぱいじゃ
1,はあ？！！？！！サマナーズウォーのCMやべーーーシュール過ぎるwwwwwwwwww
1,ソフトボールやりたいんだけど(肘ぶっ壊れたままだけど)調べたらめっちゃ最近(1ヶ月程前に)できたクラブチーム？あるみたいで気になる
1,ガッツリ試合でたいとかじゃないんだけど、紅白試合程度ならやりたいんだよな
1,「学校へ行こう」面白すぎてYouTubeでずっと見てるんだけどゴールデン無理でも年1とかでいいから復活してほしい
1,今のやまぴーの髪型イケメんすぎじゃね
1,ばいび青森
1,来週の金曜ロードショー、インサイドヘッドじゃん
2,よしのすけ(弟)に「月1で各県回りながら仕事せばいいべな、毎月最後の週来る前に面接行って…」って言われてそれはそれで楽しそうだと思う。
1,現に、中高ぐらいで、2か月とか1クールで県移りながら働く仕事ないかなって思ってた
1,バイト先に稲メンw
1,あいぽん8デビューさらば5s
2,大勝軒のスタンプ集めよ
2,新しいラーメン屋開拓することにした有名なんだろうけど、初
1,(　_-_　)花晴れ待機中(　_-_　)
1,つけ麺が好きな理由食うのが遅くても、最後まで麺を伸ばさずに食えるから
1,おおおお！！！！
1,お、あべこうじ見た
1,おはぎ食べたい
2,グラターニ美味かった(*´_`*)
1,くっきー vsチンパンジー やばすぎるいろんな意味で草
1,ボーカル志村さんじゃないけど曲調でフジファブリックだ！と思えるからやっぱフジファブリックなんだよなあ電光石火
2,中国語もできなかったけど、今の職場売店だから、金額話すために数字は使えるようになってきてる。実感。もっと話せるように、理解できるようになりたい。
1,○○したいじゃなくて、○○するためにどうするって具体的に考えたり行動に移さなきゃ変わらんよなあ色々やりたいこととか行きたい場所とか頭に浮かんできてはいるから、リゾバ経験して良かったと思える。行動力！！
1,昔のネッ友に連絡して会えることになった！っていうのも行動力やな連絡取らなかったら何も始まらんし変わらんかった
1,明日から休み出勤出勤休み出勤出勤休み出勤出勤出勤(満了)って感じだから、意外と早いな。
1,使える電子マネー増やそうかな。WAONとSuicaしか使ったことないから
2,スマホ弄ってると、時間過ぎるの早いなもうこの時間風呂入って洗濯して明日は休みゆっくり遊園地と岩盤浴デイかな
2,今日は こないだ社員さんに貰った遊園地と温泉のチケット使って休み堪能してきた！岩盤浴だけお金出して、あとは遊園地乗り物6つ無料で乗れたし温泉入れたし…良き。あと1回は温泉来れるんだけど、休みあと1日。(予定あり←)遅くまでやってるから仕事終わりでもありかなー
1,帰ったらヒューマとアプリからちょいっと候補探ししなきゃだな
1,1週間前の日曜日に枯れ果てた喉がやっと復旧してきたとこだが、また今日も呼び込みすることを考えるとまた喉逝っちゃうかも？？？？？？？？？？？ぐへぇ。
1,まあまあ売る量多くて大変だったけど、帰宅ラッシュと暖かさのおかげでお客様の母数が多くて助かった…セールはしたくなかったから結果オーライ(^^)
2,相部屋密かに楽しみにしてたけど、とりあえず安定の個室次が決まって良かった心置きなく今の場所を去れる人は良いって言ってた求人詳細に間違いはなかったですあと2日！！
1,派遣の先輩さん2個上だったwリアル4つぐらい上だと思ってた←
1,あ、予約できたわ
1,と思ったが1日かけてゆっくり電車乗り継いで行こガタンゴトン
1,満了して今日明日かけてゆっくり移動日
1,あ、なおったわ
2,遠出するたびに新しいゲストハウス開拓していくの楽しいな！！
2,今回のゲストハウス、日本人ばっかりだけど、良い話聞けてる。
1,そういや地元青森にゲストハウスってないんですよね…とか言ってたんだけど、1番最初のリゾバ先の寮のすぐ隣ゲストハウスやんけwwwこの時は興味なかったから意識してなかったけど。良い機会だ、4月にまた同じとこ行くから、1泊もしくは覗き見してみたいな！
1,あんぱんうんま
1,はああああ！！！嬉しみ。とりあえず4月まで今んとこやりきって、5月GWは出戻りってほどでもないけど前も行ったとこで働いて、5月末は試験。gw〜5末 その間もしくはその後で真面目にプラン考えたい。ライフプランってほどでもないけど、現実味を。
1,4月上旬満了予定→実家 だけど、もう帰りのバス取っちゃおうかな途中ゲストハウスにも泊まって。
1,修善寺なうなんですけど、休み被ったらどなたかご飯行きませんか！！？？中抜けだとシンドいんで休みの日で←因みに分かってる分で明日と12(火)と17(日)です
1,やっぱり、なるべく訛らないように！って思ってるんだけど、絶対どっかでボロが出て訛りが出てしまう。この訛りがお客さんとの会話のネタになり、話ができる。静岡にいて、わいの地元県出身のお客さんに会うと思わなかった。
1,夏はなるべく涼しいとこ冬はなるべく暖かいとこ選べる働き方最高じゃんてことで、6月ぐらいから未定だし夏はどこ行こうかな
1,最近本当に思うのが、金について無知すぎること。どうしたら増やせるのか、そもそも増えるのか、税金について、払わなきゃならんもん、節約できるもん、もっと勉強しなきゃならんよなあ
1,英語話さなきゃならん環境に身を置けば嫌でも英語勉強しなきゃ！！！ってなる？！
2,富士サファリパーク のCM初めてリアタイでみた！！！！
1,それまでに行きたいとこ目星つけとこう！
2,普段WAONかSuicaしか使わないから「paypayで支払い→足りない分現金で」が出来ないんだと知った。良い学び。
1,自分の性格的に、何するにもバタバタしちゃって、お淑やかとは正反対なの。娯楽施設(接客)、事務系、ホテル裏方、販売・売店、旅館配膳と経験して分かったこと。自分に合う合わない、できるできないが何となくある。
1,地図見たら、箱根ってめっちゃ近いんやな！！てことで、箱根とか静岡(熱海とか伊豆付近)にいる方ご飯行きませんか休みの日出歩く理由がなくてヒキコモリロリンなんで。
1,熱海ぐらいなら全然行けるな。なんかオススメスポットとか調べるか〜
2,ペイペイで実質無料でミニプの練乳いちごパフェ！！！これからベアードビール飲みに行くんだ(約1時間徒歩)あと10分ぐらいで着くから歩くど！
2,こないだ泊まったゲストハウスのスタッフさんに、ここ行ってみて！ってオススメされたのがベアードブルワリーガーデンなんだけど、まさか今日行ってその方に会うとは！！！！w偶然すぎてお互いビックリ！
1,たべる牧場いちごうっっっっっっま。
2,いちごのジェラート部分マジでうんま！！！！
1,普段も 滅多に行くことのない呑み会でもビールって呑まないんだけど。最近シャンディガフで慣れてきてるのか？だんだん飲めるようになってきた感はある。(美味しいのかはわからん)
2,リゾバで各都道府県にあるフライヤー？観光マップ？みたいなん集めるの趣味の１つになってる。行ったとことか思い出せるし、他の場所では手に入らない特別感がまた良き！
2,カマンベール入りのベビーチーズうっま！！！
2,ゲストハウスの見学行ってきた！中抜けの日とか行けそうなタイミングあったらちょこちょこ顔出したい〜！
2,今までの勤務地の中で、仕事以外の面において【←ここ重要】1番楽しいし、人との繋がりが広がってるし、もうちょい居れるな！って思うし、絶対また来たいって思える場所になっている。あと3週間、仕事は長いけど休みと中抜けの楽しみができそう！がんばろーう
2,今日ゲストハウスで情報交換会みたいなの開いて 会った人に、「ツイッターやってますか？ あの犬がぐるぐる回る動画知ってます？」って聞いたらRTで回ってきたって言ってて、あれワイの裏垢なんですよって言ったらめっちゃ高まってたw
1,仕事終わってから急いでゲストハウス行って楽しかった寝よ。
2,今日は急遽朝休みで夕方から出勤なので、おススメしてもらったお蕎麦やさんでお昼！
1,目覚ましかけてたのに、やっぱり休みの日はゆっくり起きてしまうなこれから準備してしゅっぱーつ！
1,徒歩で1時間 って言うとえー？そんなに歩くの？ って言われるけど、仕事中に歩いてる歩数のが何倍も多いからね？？そんなに？？！！ってぐらい仕事中歩いてるんだね
2,ん？前の派遣先の給料思ったより入っててラッキーな感じ←ワイの見間違いかな。通帳ないから明細記帳ができなくて詳しくわからんけど。他の収入なんて何もないしなw
2,あおさのり朝食に出てるんだけど、めっちゃこれなんですか？って聞かれるのね。三重では当たり前に味噌汁に入ってたから、「あおさのりです。ご飯にかける方多いですが、味噌汁に入れても美味しいと思いますよ！」って返答してる。
2,そういやこないだ中国人のお客さんの卓担当だったんだけど、生ワサビが珍しいのか Wasabi！Wasabi！！って連呼してるもんだから、テーブル行って下げ物してる最中に吹き出して笑ってしまったわ←
2,じゃがビー紀州の梅味 めちゃくちゃうまい。
1,わい 人見知りでコミュ障で寛大な心を持ってるわけでもないけどいろんな人に出逢いたいのといろんなことを知りたいがために生きてる感じ。好奇心旺盛なのはちっちゃい頃から変わってないと思うなー。
2,本当に考え方が変わった(意識的に変えるようにした)って思うのが自分の中に1つあって。やらぬ後悔より、やって後悔やらぬ満足より、やって満足ってこと。行動に移さずにやらないで後悔するのだけは本当に勿体ないなと思うようになって、意識的に行動するようになった。
2,例えば、オススメのお店教えてもらったら行けるとこまで行くし直前で イメージと違う？！やめようかな…ってなっても、行かないで後悔するよりは行こう！って考えるし行ってみてやってみて後悔する分には、いい経験だったわwで話のネタになるわけで。
1,お金使いすぎて躊躇うことは勿論ありますけどね！！！！！？？？？？全部が全部無料でできることばかりではないので、そこはある程度アバウトなラインはありますよ←
1,なんやかんやで観光地なんよね。近いかは知らんが フォロワーさんで伊豆にいる人多いなwww
2,リゾバの良いところ住む所が確保されてること実家ではなかなか確保できないようなプライベート空間、一人暮らしでは考えられない家賃無料(〜取られても安め)一時的にだけど拠点として使え、周辺環境の観光や新しい発見ができる！
2,人足りてるから早上がりして、のんびりしてたら知人から飲みのお誘い！2時間ぐらい話してきて、密かに会いたかった方にも会えたし、また新しい繋がりができました。改めてフッ軽さん凄いなあと思わされた2時間でしたw
1,なんて、地元で会話しない言い訳にしかならんか。地元のオススメスポットを人に紹介できるぐらい研究しないとな！っていう今の小さな野望。
1,だから、当たり前だけど未練なんてない。中途が多い、そして新入社員が中々入らない理由がコレかと思ったよ。
1,令和
1,昭和より画数少ない「和」被ってるけど簡単な字で助かる
2,今日横浜に用事あるから向かってるんだけど、中華街めっちゃ近いから帰り余裕あったら寄ってこー
1,＊急募＊横浜中華街 おススメ お店
1,知らないこと知れた地元帰ったら調べてみよう
1,中華街のお店のイカチリ食ってるんだが、涙出るぐらい辛いなwwwピリ辛のレベルが違うwww
1,バスの運ちゃん東北出身だったらしく、話しかけられて3言目ぐらいで東北出身ですか？ってバレた←
1,あと5連勤したら終わりあと5連勤したら終わりあと5連勤したら終わり土日挟んでるし地味につらい
1,久しぶりに本読んでるけど、色々考えさせられるし吸収できるとこは吸収させて頂く。
1,お客さんで、ビールとかのお酒類多く頼む人にこの辺のオススメスポット聞かれたので浄蓮の滝とそこに行く途中にビール工場あるよって言ってオススメした。サンドイッチのお店も。明日行ってくれるといいなあここに1ヶ月しか居ないけど、私の好きな空間の1つ。
2,宗教じゃないけどさ、自分が信じるもの、大切にしたいものはどんな形であれ守りたい他人に否定されようが、少数派になろうが、せっかく自分で考え決めたことなんだから胸張って言えるここでの出逢いは絶対にムダじゃないむしろ力をもらえた大切な場所、人たち
2,またしても、、、カフェの店主と話して出身がバレた←めちゃくちゃ盛り上がって2時間以上話し込んでたw
1,今日で勤務終了！期間は明日までだけど休みなので…
2,静岡満了。最後の夜。最後にまた新しい出会いもあり、ほんとに良い人たちに巡り会えたなと改めて。ここに来て一番といっても過言ではない程お世話になった場所へ泊まって、明日の昼頃旅立ちます。
1,朝起きたら退寮までの1時間半ぐらいかけて最終清掃とパッキングせねば！！
2,淡路島に行ってポン酢好きになり、三重行って伊勢うどん好きになり、静岡来てゆずと甘夏とニューサマーオレンジ好きになったからこりゃ肥えるわ、、、でも土地土地で美味いものあるっていいなあ
1,ひさしぶりに電機店行ったんだが、今のパソコンってタッチパネルなんだね…進化すご。MacBook一択かと思ったが、タッチパネルのが魅力的だと思ってしまった。もし買うなら薄さと軽さ重視だな。あと自転車も欲しい。(欲を言えば自転車用のリュックとウェアと雨用装備)ただ本当に必要か考えなきゃ。
1,美味しそうなお店ないかと雑誌とか読んでたら色々あるから、ぶらぶらしながら行ってみよーっとw
1,GW終わったらなるべく早く、行動するかしないか決めようするんだったら準備しなきゃだししないんだったら次の勤務地探さなきゃ
1,「さよならバス」流れて、懐かしーと思った静岡懐かしい行きてー！！！！！
1,ドミトリー1人部屋と化してるし、うたた寝してたらみんなそれぞれの部屋戻って静かになってたから、早いけど消灯寮にWi-Fiないから、データ量気にしないで使える今日。調べものとインスタ更新日w
1,「次はどこに行こう」を色んな方面から考えてるだけで時間が過ぎていく〜選択肢A→リゾバB→完全オフ作って旅C→ヘルパーD→お金費やしてゲストハウス巡りE→その他
1,アイコン変えました〜〜〜にょろにょろ〜〜〜
1,めっちゃ天気いいし気温もぐっと高いわけじゃないし風もあんまないから部屋にいるの勿体無いな！！！チャリンコ日和とはこういう日のこと言うよなあチャリないけど。
1,豚汁美味すぎて3杯も食ってしまった...でぶぅ......
1,令和
1,スーツアクターの運動会おもろいからYouTubeで探してみよう
1,水系ライダーなのに水が苦手なアクア激アツアナザーでも楽しめる40周年すごい
1,ダブルうううう！！！！！鍵にヒート×メタルのキーホルダー付
1,水ダウ 獅子王からのあだ名がライオンキングからのCMライオンキングはウケ
1,アメトーークのほとちゃんwwwリズムネタで_アメトーーク_行くと♪「ひとり」はやばいwww
2,電王にジオウにガイムううう
1,Nuiがzeroに！！
1,メンタルゲロという懐かしのパワーワードを思い出した
2,知識が増えると荷物が減るーたしかにこれはある
1,結果に対して これから 何をして何をしないのか ハッキリさせないと絶対にケジメはつけられない口だけなら誰でも何とでも言える口だけに慣れてる人なら尚更しっかり行動に移さなきゃ何にも変わらんむしろマイナス口に出さなくていいからその分自分の中でしっかり意識することが大切
1,リゾバって行くだけで 良いも悪いも含め(人生における)良い思い出となると思うんだ終身雇用みたいな縛りがないからこそある程度自由に決めれるのがメリット自由なのはいいんだが、人様に迷惑をかける自由はただのワガママなのでそこはしっかり線引きしながら働いている(つもり)
1,やっべえ！！！あと4分しかない！！(ばっしゃー！)って飛び起きてよく考えたら16時でなく16時半からだった
1,マジな話リゾバ始める人、ほんっっっっっっっっとに1ヶ月の案件から始めな！！！！！！って何度も念押ししたいぐらい言いたい3ヶ月案件は時給がいいとか件数多いとか比較的採用されやすい(？)とかいうのが魅力的ではあるが、1ヶ月満了！っていう明確な目標ある方が働きやすいと思うし
1,明日で推しの方がいなくなるのでモチベーション少し下がります←でも1週間切ったので頑張れます帰りの予定と台風が心配です
1,最近ツイートして思うけど140じゃ伝えたいこと伝えられんし簡潔にまとめるのも難しいあくまで一個人としての意見だし長期で期間も長く働いてる人からしたら 何的外れなこと言ってんだ ってのもあるだろうだから参考程度の情報としてこんな人もいるんだな と思って見て頂ければ幸いです__('ω
1,客としても スタッフや店員側としても共通して言えることだけど清潔感って第一印象に自然と関わってくると思うし汚い 臭い 見た目も...ってなったら生理的に受け付けない人多いと思う自分の意識１つで変えられるなら 良い方に変えたほうがいいよね...損得でいったら 損はないはず
2,約3週間(延長不可)でしたが無事に満了宿泊業務全般ってことだったけど、裏方中心でやりやすかった以前いた人は3日で帰りたいとか、仕事キツイとか言う人もいたっぽいけど、私にとっては大丈夫な場所だったなやっぱり合う合わないは人によって違うから 色んな人の体験談は参考程度にどうぞー！
1,寮と職場を出発しましたー！もう来ることはないと思う山大阪へ向けバスでゆらゆら着いたらまずはドラッグストア探して風邪薬調達したいです←
1,世の皆様は3連休明けかもしれんがワッシは10連勤明け←季節の変わり目でグズってる感拭い切れず、1500円ぐらいのお薬とのど飴購入ついでに頭痛薬も切れるとこだったので安く買えてラッキー山という僻地で3週間現金使っても見てもなかったから、必要なもん買い足しつつ地元へ帰還しよう
1,久しぶりのゲストハウス泊まったんですが隣の方がアラーム6時から今まで15分間隔？ぐらいで鳴らしててワッシのアラーム鳴らさずともボチボチ起きれましたありがとうございます←
2,今日はUSJ行こうと思っていたが、急遽予定変更で神戸ハーバーランドへwどうせなら行ったことないとこへ〜
2,今日泊まるゲストハウスが。。。アメニティ豊富だし環境が凄い(ベッド周りやスーツケース置き場があるなど)こりゃーインスタ復活させてゲストハウス巡り垢稼働させなきゃってぐらいオススメしたいなー。とりあえず今は全力でたこ焼き食すタイムです！！！！！
2,大阪2日目(最終日w)は、プラン変更し神戸ハーバーランドと道頓堀でたこ焼き食べ歩き してきました(　_-_　)明日は朝バスで出発して名古屋！味噌煮込みうどん必須で食って1日満喫するぞーリゾバすると、「遅刻」という名の恐怖感に煽られて日付跨ぐ前に寝る習慣がつくので今日も早く寝るんだ..
1,このふらふらしてる旅？でも主食が偏りなくてわろてる大阪では粉もんメインでたまにパン愛知ではうどんメインでたまにパン今日はビビンバ(ご飯)と夜はそば流石に野菜摂取中←
1,夜中4時に目覚ました時どしゃ降りで駅まで時間かかるなあと思いながら二度寝したが朝出発する時には大きな水溜りもなくほんの小雨程度で傘いらずだったからありがたい(　_-_　)！今日は神奈川→茨城の親戚んちへバス会社には大変申し訳ないけどキャンセルして明日帰ることにした移動距離がえぐい
1,無事帰宅しました！次決まってないけどやることはぼちぼちあるのでゆっくりやってこー
1,ツイッターでもリアルでもそうなんだけど、苦手だって思う人とでも最低限の人間関係は築かなきゃいけない！(仕事中とか)って時とそうじゃない時(プライベートとか)があってそうじゃない時は自分の好きなようにしていいと思うの無理して付き合ってプライベートまで無理する必要ないよねー
1,ブログ書いてみて思うけど、数千文字を毎日絶やさず更新してる人ってすごいなあって思う「すごいなあ」って超初心者でペーペーな人の言葉でしかないんだけど、すごいんだよな(語彙力)
1,リゾバにおいては、辛いこと以上に楽しいことを自分で探さないとしんどい時の気持ちのやり場がしんどい仕事だけになっちゃうよ仕事が楽しくなっちゃえばこっちのもんだけど、そんなうまくいかないからね。。。
1,ここ数日、毎日ブログ書いて更新もできている昼間→記事書き上げ夜→編集して投稿のルーティンができてきた記事の編集技術ぺろんぺろんだし表とか枠とかの使い方もっと学ばなきゃだ
1,私1年程前までは 長財布 使っててポイントカードとか年1行くか行かないかレベルの診察券とかいっぱい入ってた数ヶ月前までは 二つ折り財布 でお札小銭カード類も最小限にしてた最近は布製の小銭入れ？にお札小銭カード類で軽量化に成功しつつある
2,陰キャだから陽キャだからで仕事は決めないと思うけど、リゾバの働き方をググって見つけた当時の私は(え、なにこれ、パリピしかいねーじゃん私には無理じゃね？？)って思ったんです水着着て男女でワイワイ、正直抵抗がありましたでも今なら言えるそういうとこはごく一部だぞ！
1,パリピが苦手っていうよりは人と上手く関わることができない、どう接していいか分からないみたいな対人関係こじらせ人なんですコミュ障だから話さないんじゃなくてコミュ障だけど話しかけてみようって思えるようになったりならなかったりしてます(TPOによる←)
1,リゾバの休日＝観光！ではないよね。最初の休日なんて疲れてずーっと寝てたいし、休んだかと思えば次の休日まで6日とか普通にあるし、連休もほぼないし結局のところ休みの日の「楽しみ」って人それぞれ
1,あ、そういえばブログ開設から20記事達成しました内容うっすーいかもですがブログなんて書いたこともない、卒論もかなりイヤイヤやってた私がここまで続いてるだけで地味にすごい文章力はまだまだブログ外観もまだ改善したい箇所だらけだからぼちぼち変更していきたい
1,新人さんへの教育〜ツイ見てたしかに。なんだけどリゾバ(特に短期の所)ってああいう場所多いと思う。実際にあったし。個人的な印象だけど仕事できる人は質問姿勢ができてる人上が指示ヘタなら自分から これどのぐらい？次何すれば？誰に聞けば？どれが先？とか疑問に思ったら聞かなきゃ。→
1,12月に入ったので夕食は豪華にローストビーフドンッ！！ドン！いうてスーパーの安いやつ買ってきてご飯に盛り付けて卵ぴょいっとしてゆずポン酢じょーってかけただけのシンプルなやつです(語彙力)
1,マジで思考がクソニートなんですけど年末年始のリゾバで稼働少なめ(雪積もらない地域)ってありますかね？ほんと雪嫌なんだけどクソニートからいきなり年末年始稼働はどうしても動けなくて←年末年始忙しいから求人募集してるのは分かってるんだが...あわよくば的な？←
